"cleabs","nature","usage_1","usage_2","construction_legere","etat_de_l_objet","gcms_detruit","gcms_date_creation","gcms_date_modification","gcms_date_destruction","date_d_apparition","date_de_confirmation","diffusion","source_detaillee","sources","identifiants_sources","methode_d_acquisition_planimetrique","precision_planimetrique","methode_d_acquisition_altimetrique","precision_altimetrique","complement","nombre_de_logements","nombre_d_etages","materiaux_des_murs","materiaux_de_la_toiture","hauteur","altitude_minimale_sol","altitude_minimale_toit","altitude_maximale_toit","altitude_maximale_construction","altitude_maximale_sol","nom","commentaire_centralise","commentaire_collecteur","origine_du_batiment","source_restitution","metadonnees_unification","metadonnees_appariement_ff","appariement_fichiers_fonciers","identifiant_parcellaire","liens_vers_adresse","liens_vers_evolution","gcms_numrec","gcms_territoire","gcms_fingerprint","gcvs_nom_lot","exception_legitime","geometrie","gcvs_empreinte"
BATIMENT0000000325473657,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1950-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",10.75,203.55,214.30,214.52,214.87,204.40,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=1;TY=1;Id Parcelle=083026000AB010538;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885152/BATIMENT0000000074883523/BATIMENT0000000224223423;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0538-0240-5243--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0538"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0538","","",36194272,FXX,"7541378d2cdaf746e8dd73df60f92895",,"","MULTIPOLYGON Z(((960857.8 6263795.8 214.3, 960862.8 6263796.3 214.3, 960863.3 6263791.3 214.3, 960860.7 6263791.1 214.3, 960858.3 6263790.8 214.3, 960857.8 6263795.8 214.3)))","LINESTRING (960857.8 6263790.8, 960863.3 6263796.3)"
BATIMENT0000000325473660,Indifférenciée,Commercial et services,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",0,1,"","",7.60,203.70,211.30,212.17,212.87,206.46,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=1;TY=1;Id Parcelle=083026000AB010548;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885152/BATIMENT0000000074883523/BATIMENT0000000224223423;,"{""fusion"": ""false"", ""classe_q"": ""C"", ""id_bati_ff"": ""83026000AB0548-0240-5247--B"", ""indice_app"": ""0.39"", ""nb_bati_ff"": ""2"", ""nb_bati_bdt"": ""2"", ""id_par_ou_tup"": ""83026000AB0548"", ""nb_ff_non_app"": ""1"", ""type_parcelle"": ""PDLMP"", ""nb_bdt_non_app"": ""1"", ""indice_detaille"": ""EACA""}",C 0.4,"83026000AB0548","","",36194272,FXX,"6de7cfdc89b18cabfe0f524e6d6547f4",,"","MULTIPOLYGON Z(((960844.2 6263772 211.3, 960844.6 6263770 211.3, 960845.2 6263766.3 211.3, 960851.7 6263766.4 211.3, 960856.5 6263766.5 211.3, 960864.9 6263766.6 211.3, 960864.6 6263772.6 211.3, 960856.6 6263772.4 211.3, 960852.1 6263772.2 211.3, 960844.2 6263772 211.3)))","LINESTRING (960844.2 6263766.3, 960864.9 6263772.6)"
BATIMENT0000000325473662,Indifférenciée,Indifférencié,,false,En service,false,2013-08-30 20:01:10.487,2017-02-23 20:08:01.981,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,5.25,203.55,208.80,213.60,213.93,203.82,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=1;TY=1;Id Parcelle=083026000AB010539;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885152/BATIMENT0000000074883523/BATIMENT0000000224223423;,"",,,,"",30572127,FXX,"0",,"","MULTIPOLYGON Z(((960863.3 6263791.3 208.8, 960863.6 6263787.6 208.8, 960862.5 6263787.5 208.8, 960861.9 6263786.9 208.8, 960861.6 6263786.2 208.8, 960861 6263786.1 208.8, 960860.7 6263791.1 208.8, 960863.3 6263791.3 208.8)))","LINESTRING (960860.7 6263786.1, 960863.6 6263791.3)"
BATIMENT0000000325473663,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1870-01-01,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",1,3,"10","10",8.00,202.90,210.90,213.23,213.34,204.02,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=1;TY=1;Id Parcelle=083026000AB010546;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885152/BATIMENT0000000074883523/BATIMENT0000000224223423;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0546-0240-0014--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0546"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0546","","",36194272,FXX,"7c93f46e10e2d959207d693d58ed1c99",,"","MULTIPOLYGON Z(((960864.3 6263777.6 210.9, 960863.9 6263783.2 210.9, 960856.2 6263782.9 210.9, 960856.4 6263778.1 210.9, 960856.5 6263777.1 210.9, 960864.3 6263777.6 210.9)))","LINESTRING (960856.2 6263777.1, 960864.3 6263783.2)"
BATIMENT0000000325473664,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1850-01-01,,true,"",,"",BDParcellaire recalée,3.0,Interpolation bâti BDTopo,2.5,"",1,2,"10","10",8.30,202.70,211.00,211.32,211.62,204.13,"",,"",Cadastre,"",TA=NBDU-MBDP;TX=1;TY=1;Id Parcelle=083026000AB010547;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885152/BATIMENT0000000074883523/BATIMENT0000000224223423;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0547-0240-5246--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0547"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0547","","",36194272,FXX,"132b64c03185c10fe35656f617d20aec",,"","MULTIPOLYGON Z(((960864.6 6263772.6 211, 960864.3 6263777.6 211, 960856.5 6263777.1 211, 960856.6 6263772.4 211, 960864.6 6263772.6 211)))","LINESTRING (960856.5 6263772.4, 960864.6 6263777.6)"
BATIMENT0000000325473705,Indifférenciée,Résidentiel,Annexe,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",2,3,"00","00",10.58,202.52,213.10,213.51,213.86,203.72,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=1;TY=2;Id Parcelle=083026000AB010807;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885148;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0807-B103-5439--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0807"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0807","","",36194272,FXX,"9ba3910699cf155bc80b1c50d7f53eb7",,"","MULTIPOLYGON Z(((960877.2 6263767 213.1, 960879.1 6263761.7 213.1, 960871 6263760.7 213.1, 960871 6263766.1 213.1, 960877.2 6263767 213.1)))","LINESTRING (960871 6263760.7, 960879.1 6263767)"
BATIMENT0000000325473707,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1950-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",10.66,202.57,213.23,213.86,214.04,203.72,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=1;TY=2;Id Parcelle=083026000AB010500;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885148;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0500-0240-5216--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0500"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0500","","",36194272,FXX,aad608080c849a22ed120e6d263dff0d,,"","MULTIPOLYGON Z(((960871 6263766.1 213.2, 960870.7 6263773.4 213.2, 960878.3 6263773.3 213.2, 960879.1 6263773.2 213.2, 960880.3 6263767.4 213.2, 960880.1 6263767.4 213.2, 960877.2 6263767 213.2, 960871 6263766.1 213.2)))","LINESTRING (960870.7 6263766.1, 960880.3 6263773.4)"
BATIMENT0000000325473708,Indifférenciée,Résidentiel,,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1750-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",9.45,202.30,211.75,213.13,213.92,203.10,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=1;TY=2;Id Parcelle=083026000AB010806;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885148;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0806-B103-0013--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0806"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0806","","",36194272,FXX,"357fed087f6905fc0e04e0f7e45b5a4c",,"","MULTIPOLYGON Z(((960882.1 6263765 211.7, 960884.3 6263762.4 211.7, 960879.1 6263761.7 211.7, 960877.2 6263767 211.7, 960880.1 6263767.4 211.7, 960882.1 6263765 211.7)))","LINESTRING (960877.2 6263761.7, 960884.3 6263767.4)"
BATIMENT0000000325473712,Indifférenciée,Résidentiel,Annexe,false,En service,false,2013-08-30 20:01:10.487,2019-09-26 16:11:24.611,,1750-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",2,2,"10","10",8.88,201.82,210.70,212.00,212.93,203.12,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=1;TY=2;Id Parcelle=083026000AB010498;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885148;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""83026000AB0498-0240-5215--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""83026000AB0498"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"83026000AB0498","","",36194272,FXX,"7c32cb14b95ce0245b2d82cacf14f222",,"","MULTIPOLYGON Z(((960888.3 6263772.5 210.6, 960888.6 6263772.2 210.6, 960890.8 6263771.6 210.6, 960892.2 6263769.7 210.6, 960882.1 6263765 210.6, 960880.1 6263767.4 210.6, 960880.3 6263767.4 210.6, 960879.1 6263773.2 210.6, 960878.3 6263773.3 210.6, 960878.1 6263774.4 210.6, 960882.9 6263776.1 210.6, 960884.5 6263771.2 210.6, 960888.3 6263772.5 210.6)))","LINESTRING (960878.1 6263765, 960892.2 6263776.1)"
BATIMENT0000000325473714,Indifférenciée,Indifférencié,,false,En service,false,2013-08-30 20:01:10.487,2017-02-23 20:08:01.981,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,8.87,201.93,210.80,211.42,211.48,202.75,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=1;TY=2;Id Parcelle=083026000AB010499;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074885148;,"",,,,"",30572127,FXX,"0",,"","MULTIPOLYGON Z(((960888.3 6263772.5 210.8, 960884.5 6263771.2 210.8, 960882.9 6263776.1 210.8, 960886.6 6263777.5 210.8, 960888.3 6263772.5 210.8)))","LINESTRING (960882.9 6263771.2, 960888.3 6263777.5)"
BATIMENT0000000325682576,Indifférenciée,Résidentiel,,false,En service,false,2013-09-03 13:08:28.989,2019-09-26 16:11:24.611,,1972-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",5.76,93.31,99.07,99.53,100.47,96.58,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061614;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""831150000F1614-B074-9042--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""831150000F1614"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"831150000F1614","","",36194272,FXX,"51e1440ae311dd5e4d5c6e7dc6fe42d2",,"","MULTIPOLYGON Z(((992872.5 6251784.1 99, 992867.6 6251790.2 99, 992871.7 6251793.5 99, 992876.5 6251787.4 99, 992872.5 6251784.1 99)))","LINESTRING (992867.6 6251784.1, 992876.5 6251793.5)"
BATIMENT0000000325682577,Indifférenciée,Indifférencié,,true,En service,false,2013-09-03 13:08:28.989,2017-02-23 13:53:08.680,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,4.36,92.37,96.73,98.00,98.33,94.43,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061613;Type BDP=Construction légère;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"",,,,"",30568845,FXX,"0",,"","MULTIPOLYGON Z(((992867 6251779.3 96.7, 992872.6 6251783.9 96.7, 992873.4 6251783 96.7, 992867.8 6251778.3 96.7, 992867 6251779.3 96.7)))","LINESTRING (992867 6251778.3, 992873.4 6251783.9)"
BATIMENT0000000325682578,Indifférenciée,Indifférencié,,true,En service,false,2013-09-03 13:08:28.989,2017-02-23 13:53:08.680,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,4.00,92.80,96.80,98.00,99.20,94.55,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061615;Type BDP=Construction légère;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"",,,,"",30568845,FXX,"0",,"","MULTIPOLYGON Z(((992877.4 6251786.3 96.8, 992876.5 6251787.4 96.8, 992881.4 6251791.5 96.8, 992882.3 6251790.4 96.8, 992877.4 6251786.3 96.8)))","LINESTRING (992876.5 6251786.3, 992882.3 6251791.5)"
BATIMENT0000000325682579,Indifférenciée,Indifférencié,,true,En service,false,2013-09-03 13:08:28.989,2017-02-23 13:53:08.680,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,4.07,92.73,96.80,98.00,98.33,94.55,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061614;Type BDP=Construction légère;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"",,,,"",30568845,FXX,"0",,"","MULTIPOLYGON Z(((992873.4 6251783 96.8, 992872.6 6251783.9 96.8, 992872.5 6251784.1 96.8, 992876.5 6251787.4 96.8, 992877.4 6251786.3 96.8, 992873.4 6251783 96.8)))","LINESTRING (992872.5 6251783, 992877.4 6251787.4)"
BATIMENT0000000325682580,Indifférenciée,Résidentiel,,false,En service,false,2013-09-03 13:08:28.989,2019-09-26 16:11:24.611,,1972-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,3,"10","10",5.48,93.33,98.81,100.40,101.26,97.04,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061615;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""831150000F1615-B074-9044--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""831150000F1615"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"831150000F1615","","",36194272,FXX,"18a2e3bbd0d72affa7bf571fc12ba2a9",,"","MULTIPOLYGON Z(((992876.5 6251787.4 98.8, 992871.7 6251793.5 98.8, 992876.5 6251797.4 98.8, 992881.4 6251791.5 98.8, 992876.5 6251787.4 98.8)))","LINESTRING (992871.7 6251787.4, 992881.4 6251797.4)"
BATIMENT0000000325682581,Indifférenciée,Résidentiel,,false,En service,false,2013-09-03 13:08:28.989,2019-09-26 16:11:24.611,,1972-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,3,"10","10",6.73,92.94,99.67,100.80,101.54,96.30,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061613;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""831150000F1613-B074-9040--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""831150000F1613"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"831150000F1613","","",36194272,FXX,"1dd0bbbbc172af81b86793053cfeb25e",,"","MULTIPOLYGON Z(((992867 6251779.3 99.6, 992866.6 6251779.8 99.6, 992861.9 6251785.6 99.6, 992866.4 6251789.2 99.6, 992867.6 6251790.2 99.6, 992872.5 6251784.1 99.6, 992872.6 6251783.9 99.6, 992867 6251779.3 99.6)))","LINESTRING (992861.9 6251779.3, 992872.6 6251790.2)"
BATIMENT0000000325682582,Indifférenciée,Résidentiel,,false,En service,false,2013-09-03 13:08:28.989,2019-09-26 16:11:24.611,,1972-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",5.57,92.58,98.15,98.67,100.34,95.52,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061612;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""831150000F1612-B074-9038--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""831150000F1612"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"831150000F1612","","",36194272,FXX,"3d4f19337606661ebe8133a282a09500",,"","MULTIPOLYGON Z(((992866.6 6251779.8 98.1, 992860.9 6251775.1 98.1, 992856.1 6251780.9 98.1, 992861.9 6251785.6 98.1, 992866.6 6251779.8 98.1)))","LINESTRING (992856.1 6251775.1, 992866.6 6251785.6)"
BATIMENT0000000325682583,Indifférenciée,Indifférencié,,true,En service,false,2013-09-03 13:08:28.989,2017-02-23 13:53:08.680,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,4.12,91.88,96.00,97.20,97.60,94.15,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061612;Type BDP=Construction légère;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"",,,,"",30568845,FXX,"0",,"","MULTIPOLYGON Z(((992861.3 6251774.6 96, 992860.9 6251775.1 96, 992866.6 6251779.8 96, 992867 6251779.3 96, 992867.8 6251778.3 96, 992862.1 6251773.7 96, 992861.3 6251774.6 96)))","LINESTRING (992860.9 6251773.7, 992867.8 6251779.8)"
BATIMENT0000000325682584,Indifférenciée,Indifférencié,,true,En service,false,2013-09-03 13:08:28.989,2017-02-23 13:53:08.680,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,3.54,91.73,95.27,95.60,96.40,93.34,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061611;Type BDP=Construction légère;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"",,,,"",30568845,FXX,"0",,"","MULTIPOLYGON Z(((992860.4 6251772.2 95.2, 992859.6 6251773.2 95.2, 992861.3 6251774.6 95.2, 992862.1 6251773.7 95.2, 992860.4 6251772.2 95.2)))","LINESTRING (992859.6 6251772.2, 992862.1 6251774.6)"
BATIMENT0000000325682585,Indifférenciée,Résidentiel,,false,En service,false,2013-09-03 13:08:28.989,2019-09-26 16:11:24.611,,1972-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",6.11,91.05,97.16,97.60,98.13,94.55,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061611;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""831150000F1611-B074-9036--A"", ""indice_app"": ""0.35"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""2"", ""id_par_ou_tup"": ""831150000F1611"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""1"", ""indice_detaille"": ""EABA""}",A 0.4,"831150000F1611","","",36194272,FXX,"493256c339fd512e945bed4443db8f1a",,"","MULTIPOLYGON Z(((992861.3 6251774.6 97.1, 992859.6 6251773.2 97.1, 992853.4 6251768.1 97.1, 992848.3 6251774.5 97.1, 992856.1 6251780.9 97.1, 992860.9 6251775.1 97.1, 992861.3 6251774.6 97.1)))","LINESTRING (992848.3 6251768.1, 992861.3 6251780.9)"
BATIMENT0000000325682586,Indifférenciée,Indifférencié,,true,En service,false,2013-09-03 13:08:28.989,2017-02-23 13:53:08.680,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,3.98,93.22,97.20,98.00,98.40,95.44,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061616;Type BDP=Construction légère;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"",,,,"",30568845,FXX,"0",,"","MULTIPOLYGON Z(((992887.2 6251794.4 97.1, 992882.3 6251790.4 97.1, 992881.4 6251791.5 97.1, 992881.6 6251791.6 97.1, 992886.3 6251795.5 97.1, 992887.2 6251794.4 97.1)))","LINESTRING (992881.4 6251790.4, 992887.2 6251795.5)"
BATIMENT0000000325682587,Indifférenciée,Indifférencié,,true,En service,false,2013-09-03 13:08:28.989,2017-02-23 13:53:08.680,,,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",,,,,3.66,93.84,97.50,98.00,98.40,95.69,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061617;Type BDP=Construction légère;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"",,,,"",30568845,FXX,"0",,"","MULTIPOLYGON Z(((992887.2 6251794.4 97.5, 992886.3 6251795.5 97.5, 992891 6251799.4 97.5, 992891.6 6251798.6 97.5, 992891.9 6251798.3 97.5, 992887.2 6251794.4 97.5)))","LINESTRING (992886.3 6251794.4, 992891.9 6251799.4)"
BATIMENT0000000325682588,Indifférenciée,Résidentiel,,false,En service,false,2013-09-03 13:08:28.989,2019-09-26 16:11:24.611,,1972-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",5.71,93.81,99.52,101.08,101.32,97.41,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061616;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""831150000F1616-B074-9046--A"", ""indice_app"": ""1.0"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""1"", ""id_par_ou_tup"": ""831150000F1616"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""0""}",A 1.0,"831150000F1616","","",36194272,FXX,bea39e8b81455cac5b1c9184381052fb,,"","MULTIPOLYGON Z(((992886.3 6251795.5 99.5, 992881.6 6251791.6 99.5, 992881.4 6251791.5 99.5, 992876.5 6251797.4 99.5, 992876.6 6251797.5 99.5, 992881.5 6251801.4 99.5, 992886.3 6251795.5 99.5)))","LINESTRING (992876.5 6251791.5, 992886.3 6251801.4)"
BATIMENT0000000325682596,Indifférenciée,Résidentiel,,false,En service,false,2013-09-03 13:08:28.989,2019-09-26 16:11:24.611,,1972-01-01,,true,"",,"",BDParcellaire recalée,3.0,Corrélation,1.0,"",1,2,"10","10",5.18,94.30,99.48,99.83,99.90,97.50,"",,"",Cadastre,"",TA=1BDU-NBDP;TX=-4;TY=1;Id Parcelle=0831150000F061617;Type BDP=Bâtiment en dur;Anc. SG2D=BDTopo;Anc. CLEABS=BATIMENT0000000074924997;,"{""fusion"": ""false"", ""classe_q"": ""A"", ""id_bati_ff"": ""831150000F1617-B074-9048--A"", ""indice_app"": ""0.32"", ""nb_bati_ff"": ""1"", ""nb_bati_bdt"": ""2"", ""id_par_ou_tup"": ""831150000F1617"", ""nb_ff_non_app"": ""0"", ""type_parcelle"": ""SIMPLE"", ""nb_bdt_non_app"": ""1"", ""indice_detaille"": ""EACA""}",A 0.3,"831150000F1617","","",36194272,FXX,fdf7b2acdd1517ce74bb51ab5df48b01,,"","MULTIPOLYGON Z(((992886.3 6251795.5 99.4, 992881.5 6251801.4 99.4, 992886.2 6251805.3 99.4, 992891 6251799.4 99.4, 992886.3 6251795.5 99.4)))","LINESTRING (992881.5 6251795.5, 992891 6251805.3)"
